NTD ID,Mode,Year,Total Minor Incidents,Customer Injuries,Worker Injuries,Other Injuries,Total Injuries
90200,MB,2022,1,1,0,0,1
90201,DR,2022,1,1,0,0,1
90201,MB,2017,1,0,0,0,0
90201,MB,2018,2,2,0,0,2
90201,MB,2019,1,1,0,0,1
90201,MB,2022,1,1,0,0,1
90205,DR,2017,1,1,0,0,1
90205,DR,2021,2,2,0,0,2
90206,MB,2017,1,1,0,0,1
90208,DR,2018,2,2,0,0,2
90208,MB,2017,2,2,0,0,2
90208,MB,2018,3,3,0,0,3
90208,MB,2020,1,0,0,0,0
90208,MB,2022,1,1,0,0,1
90209,LR,2016,15,14,1,0,15
90209,LR,2017,1,1,0,0,1
90209,LR,2018,2,2,0,0,2
90209,LR,2019,11,11,0,0,11
90209,LR,2020,12,10,1,0,11
90209,LR,2021,6,6,0,0,6
90209,LR,2022,10,10,0,0,10
90211,MB,2017,4,4,0,0,4
90211,MB,2018,6,5,0,0,5
90211,MB,2019,1,1,0,0,1
90211,MB,2022,29,27,2,0,29
90213,DR,2017,1,1,0,0,1
90213,DR,2019,2,2,0,0,2
90214,DR,2017,1,1,0,0,1
90214,MB,2016,1,1,0,0,1
90214,MB,2017,4,4,0,0,4
90214,MB,2018,1,1,0,0,1
90214,MB,2019,1,1,0,0,1
90219,DR,2016,2,2,0,0,2
90219,MB,2017,4,2,0,0,2
90223,DR,2016,4,4,0,0,4
90223,DR,2017,3,3,0,0,3
90223,DR,2019,6,6,0,0,6
90223,DR,2020,4,3,0,1,4
90223,DR,2021,2,0,2,0,2
90223,DR,2022,1,0,1,0,1
90225,FB,2016,26,4,22,0,26
90225,FB,2017,45,12,33,0,45
90225,FB,2018,22,14,8,0,22
90225,FB,2019,13,3,10,0,13
90225,FB,2020,1,0,1,0,1
90225,FB,2021,1,1,0,0,1
90225,FB,2022,8,3,5,0,8
90229,MB,2018,1,1,0,0,1
90230,VP,2020,2,1,1,0,2
90232,CB,2016,1,1,0,0,1
90232,CB,2019,1,1,0,0,1
90232,CB,2021,4,4,0,0,4
90232,DR,2017,1,1,0,0,1
90232,DR,2018,2,2,0,0,2
90232,DR,2019,1,1,0,0,1
90232,DR,2022,1,0,1,0,1
90232,MB,2016,3,3,0,0,3
90232,MB,2017,1,0,1,0,1
90232,MB,2018,1,1,0,0,1
90232,MB,2019,1,1,0,0,1
90232,MB,2020,1,1,0,0,1
90233,DR,2016,3,1,0,2,3
90233,DR,2018,1,1,0,0,1
90233,DR,2022,1,0,1,0,1
90233,MB,2016,10,0,1,8,9
90233,MB,2017,2,1,1,0,2
90233,MB,2019,1,0,0,0,0
90233,MB,2020,1,1,0,0,1
90233,MB,2021,1,0,1,0,1
90233,MB,2022,8,3,5,0,8
90233,VP,2016,1,0,0,1,1
90234,DR,2018,1,1,0,0,1
90234,MB,2017,1,1,0,0,1
90234,MB,2018,2,2,0,0,2
90234,MB,2020,1,1,0,0,1
90234,MB,2021,4,3,1,0,4
90234,MB,2022,3,3,0,0,3
90241,CB,2016,2,2,0,0,2
90241,CB,2018,1,1,0,0,1
90241,DR,2016,14,14,0,0,14
90241,DR,2017,18,18,0,0,18
90241,DR,2018,21,20,1,0,21
90241,DR,2019,11,10,0,0,10
90241,DR,2020,6,5,1,0,6
90241,DR,2021,17,16,1,0,17
90241,DR,2022,3,3,0,0,3
90241,MB,2016,3,3,0,0,3
90241,MB,2017,4,4,0,0,4
90241,MB,2018,1,1,0,0,1
90241,MB,2019,9,9,0,0,9
90241,MB,2020,10,10,0,0,10
90241,MB,2021,2,2,0,0,2
90242,MG,2016,1,1,0,0,1
90242,MG,2017,6,6,0,0,6
90244,MB,2016,1,0,0,0,0
90302,VP,2020,1,0,0,0,0
90306,CB,2022,6,1,5,0,6
90306,DR,2021,5,5,0,0,5
90306,DR,2022,12,2,10,0,12
90306,MB,2021,7,7,0,0,7
90306,MB,2022,10,4,6,0,10
90310,MB,2022,1,0,0,0,0
91092,CB,2018,1,1,0,0,1
91092,CB,2019,1,1,0,0,1
91092,DR,2016,1,1,0,0,1
91092,DR,2017,1,0,1,0,1
91092,DR,2018,2,1,1,0,2
91092,DR,2022,1,1,0,0,1
91092,MB,2016,2,0,2,0,2
91092,MB,2017,3,0,3,0,3
91092,MB,2018,6,4,2,0,6
91092,MB,2019,3,1,2,0,3
91092,MB,2020,1,0,1,0,1
91092,MB,2021,4,3,1,0,4
91092,MB,2022,2,2,0,0,2
99423,MB,2016,1,1,0,0,1
99423,MB,2017,2,1,0,0,1
99423,MB,2018,1,1,0,0,1
99423,MB,2021,1,1,0,0,1
99424,MB,2022,4,0,3,0,3
99425,DR,2022,2,1,1,0,2
